# Barclay - Nellie Juan - TSME - ITRDB AK120
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13713
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13713.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak120-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak120.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-07-18
#--------------------
# File_Last_Modified_Date
#   Date: 2012-07-18
#--------------------
# Title
#   Study_Name: Barclay - Nellie Juan - TSME - ITRDB AK120
#--------------------
# Investigators
#   Investigators: Barclay, D.; Milligan, J.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Annals of Glaciology
#   Published_Title: An 850 year record of climate and fluctuations of the iceberg-calving  Nellie Juan Glacier, south central Alaska, U.S.A.
#   Published_Date_or_Year: 2003
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Barclay, David J., Wiles, Gregory C. and Calkin, Parker E. 2003.   
An 850 year record of climate and fluctuations of the iceberg-calving  
Nellie Juan Glacier, south central Alaska, U.S.A. 
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469	0.464	0.357	0.409	0.277	0.337	0.187	0.266	0.51	0.412	0.301	0.411	0.908	0.462	0.653	0.766	0.505	0.616	0.595	0.501	0.205	0.293	0.259	0.185	0.313	0.219	0.634	0.436
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433	0.532	0.545	0.385	0.223	0.318	0.194	0.268	0.479	0.471	0.297	0.443	0.755	0.449	0.618	0.582	0.404	0.724	0.618	0.523	0.189	0.172	0.274	0.201	0.325	0.235	0.565	0.596
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.383	0.505	0.552	0.451	0.26	0.394	0.243	0.31	0.508	0.533	0.336	0.462	0.716	0.373	0.682	0.589	0.344	0.838	0.527	0.551	0.264	0.196	0.421	0.25	0.34	0.262	0.899	0.652
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284	0.455	0.567	0.441	0.297	0.432	0.221	0.266	0.405	0.806	0.326	0.469	0.625	0.359	0.757	0.565	0.278	0.765	0.445	0.608	0.236	0.162	0.309	0.188	0.361	0.319	0.94	0.398
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.271	0.413	0.461	0.387	0.233	0.319	0.256	0.219	0.368	0.646	0.302	0.308	0.46	0.342	0.736	0.5	0.291	0.553	0.449	0.484	0.206	0.138	0.278	0.178	0.344	0.305	0.795	0.392
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	0.338	0.466	0.34	0.226	0.333	0.336	0.302	0.415	0.777	0.425	0.421	0.427	0.389	0.725	0.605	0.381	0.527	0.506	0.614	0.131	0.125	0.285	0.208	0.389	0.337	0.626	0.405
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256	0.426	0.516	0.431	0.327	0.354	0.416	0.319	0.31	0.697	0.366	0.367	0.498	0.461	0.649	0.543	0.341	0.69	0.564	0.618	0.222	0.22	0.291	0.227	0.494	0.407	0.715	0.536
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.281	0.44	0.521	0.41	0.209	0.295	0.314	0.357	0.429	0.714	0.405	0.346	0.468	0.392	0.748	0.748	0.47	0.727	0.515	0.515	0.232	0.227	0.309	0.272	0.5	0.327	0.595	0.528
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217	0.352	0.454	0.277	0.19	0.185	0.213	0.237	0.084	0.447	0.211	0.284	0.546	0.249	0.614	0.428	0.28	0.553	0.279	0.277	0.108	0.096	0.197	0.141	0.316	0.275	0.473	0.366
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	0.348	0.305	0.197	0.153	0.22	0.132	0.194	0.265	0.504	0.273	0.32	0.47	0.179	0.441	0.497	0.199	0.403	0.222	0.315	0.148	0.145	0.307	0.173	0.335	0.233	0.432	0.319
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202	0.25	0.354	0.21	0.178	0.145	0.146	0.168	0.361	0.487	0.289	0.395	0.589	0.238	0.491	0.53	0.249	0.436	0.277	0.315	0.18	0.127	0.283	0.16	0.43	0.379	0.412	0.289
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.317	0.309	0.436	0.344	0.32	0.251	0.222	0.311	0.33	0.595	0.29	0.445	0.692	0.342	0.61	0.525	0.283	0.494	0.415	0.506	0.208	0.192	0.284	0.136	0.382	0.448	0.465	0.339
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284	0.365	0.458	0.263	0.339	0.274	0.257	0.311	0.233	0.578	0.333	0.46	0.662	0.369	0.497	0.5	0.282	0.416	0.602	0.57	0.154	0.138	0.207	0.15	0.212	0.249	0.597	0.415
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.343	0.729	0.243	0.362	0.309	0.187	0.292	0.105	0.44	0.228	0.398	0.456	0.259	0.386	0.45	0.188	0.335	0.366	0.51	0.131	0.079	0.088	0.045	0.274	0.178	0.556	0.302
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.212	0.401	0.796	0.427	0.403	0.348	0.275	0.305	0.337	0.541	0.333	0.448	0.589	0.437	0.437	0.554	0.223	0.38	0.499	0.514	0.181	0.122	0.162	0.075	0.245	0.139	0.492	0.251
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.349	0.51	0.931	0.439	0.442	0.376	0.281	0.332	0.396	0.664	0.438	0.541	0.642	0.578	0.577	0.656	0.266	0.447	0.748	0.541	0.24	0.186	0.16	0.127	0.328	0.259	0.522	0.274
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.365	0.462	0.775	0.49	0.41	0.388	0.263	0.326	0.395	0.695	0.471	0.542	0.568	0.483	0.531	0.428	0.294	0.404	0.781	0.55	0.285	0.196	0.193	0.13	0.323	0.268	0.471	0.321
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.356	0.44	0.721	0.441	0.486	0.469	0.256	0.378	0.43	0.781	0.469	0.548	0.471	0.447	0.558	0.485	0.371	0.453	0.875	0.669	0.197	0.21	0.18	0.121	0.409	0.355	0.542	0.4
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284	0.384	0.589	0.561	0.347	0.333	0.229	0.437	0.415	0.536	0.493	0.458	0.429	0.489	0.702	0.583	0.304	0.505	0.625	0.694	0.214	0.195	0.278	0.218	0.364	0.302	0.593	0.379
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	0.427	0.591	0.427	0.395	0.333	0.327	0.458	0.772	0.576	0.412	0.541	0.494	0.598	0.738	0.645	0.513	0.584	0.64	0.74	0.236	0.155	0.25	0.208	0.383	0.35	0.576	0.421
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323	0.552	0.664	0.484	0.31	0.331	0.372	0.326	0.781	0.521	0.603	0.737	0.659	0.755	0.718	0.579	0.336	0.494	0.279	0.381	0.184	0.141	0.304	0.276	0.418	0.392	0.83	0.546
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.348	0.604	0.943	0.569	0.323	0.341	0.46	0.298	0.737	0.778	0.508	0.719	0.597	0.611	0.911	0.767	0.501	0.759	0.234	0.574	0.291	0.231	0.403	0.283	0.516	0.476	0.835	0.567
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.427	0.511	0.749	0.474	0.416	0.418	0.367	0.409	0.759	0.861	0.459	0.876	0.819	0.532	0.865	0.671	0.452	0.738	0.606	0.707	0.332	0.22	0.377	0.287	0.544	0.529	0.659	0.555
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.594	0.492	0.696	0.419	0.434	0.345	0.347	0.474	0.457	0.934	0.458	0.726	0.691	0.503	0.91	0.69	0.423	0.737	0.766	0.742	0.27	0.227	0.224	0.167	0.472	0.505	0.774	0.462
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.518	0.396	0.796	0.4	0.583	0.402	0.297	0.469	0.522	0.966	0.496	0.615	0.623	0.504	1.061	0.838	0.44	0.693	0.916	1.002	0.272	0.263	0.23	0.18	0.531	0.639	0.705	0.425
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.462	0.411	0.757	0.388	0.418	0.385	0.207	0.388	0.301	0.707	0.331	0.474	0.355	0.498	0.921	0.71	0.35	0.839	0.669	0.919	0.271	0.222	0.244	0.159	0.472	0.428	0.531	0.306
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282	0.386	0.66	0.387	0.429	0.313	0.162	0.339	0.271	0.675	0.327	0.401	0.383	0.461	0.828	0.647	0.3	0.744	0.706	0.838	0.223	0.162	0.241	0.167	0.437	0.409	0.385	0.183
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.386	0.649	0.388	0.319	0.166	0.182	0.385	0.319	0.606	0.291	0.449	0.298	0.38	0.763	0.587	0.322	0.748	0.599	1.021	0.173	0.153	0.166	0.141	0.45	0.355	0.595	0.277
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.228	0.315	0.692	0.375	0.351	0.287	0.21	0.426	0.253	0.545	0.336	0.505	0.279	0.367	0.779	0.621	0.288	0.65	0.494	0.857	0.25	0.208	0.267	0.223	0.361	0.43	0.542	0.295
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.225	0.277	0.267	0.277	0.265	0.159	0.213	0.276	0.251	0.352	0.205	0.394	0.431	0.293	0.495	0.451	0.32	0.458	0.193	0.504	0.193	0.126	0.291	0.181	0.252	0.247	0.324	0.285
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118	0.195	0.307	0.218	0.163	0.134	0.131	0.229	0.061	0.201	0.119	0.18	0.259	0.235	0.366	0.263	0.166	0.332	0.19	0.305	0.125	0.054	0.233	0.149	0.206	0.161	0.263	0.166
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182	0.266	0.372	0.263	0.221	0.184	0.178	0.289	0.311	0.326	0.201	0.251	0.405	0.252	0.455	0.441	0.264	0.435	0.314	0.404	0.145	0.055	0.254	0.192	0.287	0.239	0.293	0.225
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.216	0.375	0.549	0.472	0.302	0.252	0.232	0.276	0.326	0.461	0.234	0.346	0.379	0.269	0.789	0.524	0.277	0.695	0.513	0.585	0.205	0.083	0.272	0.223	0.345	0.311	0.427	0.21
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291	0.408	0.576	0.45	0.301	0.184	0.131	0.213	0.178	0.461	0.209	0.223	0.358	0.299	0.606	0.475	0.374	0.742	0.482	0.531	0.264	0.134	0.272	0.214	0.3	0.244	0.503	0.221
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.258	0.347	0.527	0.337	0.319	0.278	0.159	0.185	0.221	0.51	0.19	0.166	0.202	0.19	0.518	0.451	0.237	0.581	0.473	0.769	0.216	0.101	0.248	0.134	0.33	0.276	0.328	0.158
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.248	0.324	0.484	0.312	0.219	0.17	0.132	0.153	0.184	0.359	0.213	0.196	0.486	0.356	0.533	0.411	0.361	0.487	0.377	0.553	0.177	0.1	0.214	0.136	0.25	0.205	0.276	0.141
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142	0.229	0.305	0.197	0.151	0.087	0.066	0.073	0.047	0.185	0.183	0.139	0.272	0.231	0.383	0.317	0.313	0.354	0.346	0.474	0.098	0.097	0.162	0.061	0.247	0.2	0.179	0.075
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242	0.324	0.555	0.416	0.255	0.232	0.272	0.301	0.409	0.486	0.379	0.374	0.488	0.335	0.566	0.458	0.447	0.544	0.467	0.63	0.215	0.158	0.294	0.221	0.43	0.314	0.31	0.204
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242	0.316	0.556	0.327	0.346	0.264	0.298	0.407	0.606	0.679	0.413	0.48	0.447	0.377	0.561	0.477	0.315	0.606	0.494	0.884	0.236	0.189	0.318	0.255	0.567	0.42	0.359	0.182
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275	0.341	0.588	0.354	0.381	0.305	0.338	0.447	0.494	0.608	0.368	0.465	0.608	0.465	0.652	0.472	0.308	0.602	0.486	0.707	0.215	0.141	0.267	0.298	0.507	0.457	0.322	0.199
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.341	0.573	0.284	0.326	0.248	0.359	0.407	0.456	0.695	0.463	0.445	0.567	0.356	0.633	0.425	0.402	0.572	0.522	0.707	0.174	0.14	0.309	0.255	0.461	0.414	0.401	0.212
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233	0.332	0.444	0.202	0.224	0.158	0.277	0.352	0.365	0.497	0.232	0.295	0.222	0.194	0.391	0.277	0.209	0.502	0.217	0.337	0.149	0.086	0.255	0.179	0.227	0.19	0.342	0.136
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.212	0.434	0.408	0.238	0.24	0.136	0.287	0.327	0.397	0.584	0.26	0.272	0.286	0.268	0.576	0.418	0.27	0.451	0.247	0.574	0.195	0.146	0.269	0.152	0.318	0.343	0.322	0.17
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178	0.397	0.207	0.267	0.217	0.109	0.333	0.353	0.434	0.571	0.343	0.392	0.259	0.209	0.612	0.447	0.227	0.457	0.272	0.541	0.179	0.098	0.264	0.132	0.326	0.319	0.296	0.193
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.178	0.417	0.604	0.276	0.16	0.111	0.237	0.256	0.3	0.587	0.277	0.402	0.171	0.139	0.426	0.412	0.117	0.414	0.208	0.438	0.11	0.099	0.243	0.104	0.237	0.196	0.309	0.276
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.188	0.41	0.467	0.279	0.312	0.232	0.378	0.248	0.282	0.598	0.267	0.394	0.223	0.214	0.563	0.508	0.179	0.631	0.182	0.465	0.131	0.132	0.194	0.125	0.302	0.255	0.339	0.306
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.276	0.392	0.213	0.124	0.064	0.195	0.149	0.182	0.406	0.167	0.225	0.134	0.138	0.427	0.347	0.131	0.461	0.157	0.336	0.096	0.085	0.146	0.117	0.155	0.156	0.235	0.221
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.226	0.294	0.378	0.238	0.133	0.097	0.17	0.189	0.242	0.357	0.178	0.167	0.201	0.196	0.363	0.306	0.2	0.402	0.167	0.287	0.148	0.055	0.207	0.078	0.332	0.213	0.216	0.193
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.206	0.238	0.261	0.175	0.185	0.145	0.118	0.152	0.301	0.276	0.157	0.15	0.248	0.218	0.348	0.212	0.23	0.339	0.231	0.298	0.086	0.04	0.167	0.125	0.268	0.239	0.179	0.173
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.157	0.18	0.319	0.182	0.148	0.093	0.131	0.194	0.345	0.231	0.205	0.144	0.209	0.328	0.314	0.213	0.192	0.283	0.309	0.298	0.121	0.052	0.151	0.104	0.251	0.2	0.16	0.148
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.316	0.315	0.512	0.274	0.34	0.319	0.202	0.263	0.435	0.258	0.403	0.183	0.327	0.498	0.389	0.375	0.319	0.516	0.47	0.449	0.18	0.111	0.196	0.166	0.321	0.233	0.192	0.195
